District_Name,Crop_Year,Season,Crop,Area,Production,Actual_Rainfall,pH_min,pH_max,pH_min_Range,pH_max_Range
RATNAGIRI,2010,Kharif,Urad,500.0,300.0,4107.0,5.2,6.0,,
RATNAGIRI,2010,Rabi,Maize,100.0,300.0,326.7,5.2,6.0,5.8,6.8
RATNAGIRI,2010,Rabi,Rapeseed &Mustard,100.0,40.0,326.7,5.2,6.0,,
SANGLI,2004,Kharif,Arhar/Tur,13200.0,5800.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Bajra,95800.0,45900.0,597.0999999999999,7.5,8.3,6.0,7.0
SANGLI,2004,Kharif,Groundnut,32100.0,23900.0,597.0999999999999,7.5,8.3,5.5,7.0
SANGLI,2004,Kharif,Jowar,112800.0,205000.0,597.0999999999999,7.5,8.3,6.0,7.5
SANGLI,2004,Kharif,Maize,13400.0,29200.0,597.0999999999999,7.5,8.3,5.8,6.8
SANGLI,2004,Kharif,Moong(Green Gram),6800.0,2000.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Niger seed,600.0,200.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Other Cereals & Millets,200.0,100.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Other Kharif pulses,31000.0,12400.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Ragi,400.0,500.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Rice,17700.0,44200.0,597.0999999999999,7.5,8.3,5.5,7.0
SANGLI,2004,Kharif,Sesamum,300.0,100.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Kharif,Sunflower,3500.0,1800.0,597.0999999999999,7.5,8.3,6.0,7.5
SANGLI,2004,Kharif,Urad,7500.0,4400.0,597.0999999999999,7.5,8.3,,
SANGLI,2004,Rabi,Gram,29600.0,18600.0,25.4,7.5,8.3,,
SANGLI,2004,Rabi,Jowar,153200.0,81300.0,25.4,7.5,8.3,6.0,7.5
SANGLI,2004,Rabi,Maize,8500.0,15900.0,25.4,7.5,8.3,5.8,6.8
SANGLI,2004,Rabi,Other  Rabi pulses,600.0,400.0,25.4,7.5,8.3,,
SANGLI,2004,Rabi,Rapeseed &Mustard,600.0,100.0,25.4,7.5,8.3,,
SANGLI,2004,Rabi,Safflower,2100.0,1300.0,25.4,7.5,8.3,,
SANGLI,2004,Rabi,Soyabean,82600.0,150100.0,25.4,7.5,8.3,,
SANGLI,2004,Rabi,Sunflower,7300.0,4100.0,25.4,7.5,8.3,6.0,7.5
SANGLI,2004,Rabi,Wheat,29400.0,50200.0,25.4,7.5,8.3,5.5,6.5
SANGLI,2004,Summer,Groundnut,800.0,1500.0,23.6,7.5,8.3,5.5,7.0
SANGLI,2004,Summer,Maize,1800.0,2700.0,23.6,7.5,8.3,5.8,6.8
SANGLI,2004,Summer,Sunflower,200.0,200.0,23.6,7.5,8.3,6.0,7.5
SANGLI,2004,Whole Year,Cotton,1300.0,200.0,620.9,7.5,8.3,5.8,8.0
SANGLI,2004,Whole Year,Sugarcane,31600.0,2651500.0,620.9,7.5,8.3,5.0,8.5
SANGLI,2005,Kharif,Arhar/Tur,12700.0,4400.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Bajra,74200.0,27500.0,1036.3999999999999,7.5,8.3,6.0,7.0
SANGLI,2005,Kharif,Castor seed,200.0,100.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Cotton,2700.0,2400.0,1036.3999999999999,7.5,8.3,5.8,8.0
SANGLI,2005,Kharif,Groundnut,35400.0,22700.0,1036.3999999999999,7.5,8.3,5.5,7.0
SANGLI,2005,Kharif,Moong(Green Gram),5800.0,2300.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Niger seed,900.0,300.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Ragi,400.0,500.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Rice,18100.0,39500.0,1036.3999999999999,7.5,8.3,5.5,7.0
SANGLI,2005,Kharif,Sesamum,400.0,100.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Soyabean,72400.0,98000.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Kharif,Sugarcane,36800.0,2996400.0,1036.3999999999999,7.5,8.3,5.0,8.5
SANGLI,2005,Kharif,Sunflower,3900.0,2300.0,1036.3999999999999,7.5,8.3,6.0,7.5
SANGLI,2005,Kharif,Urad,8200.0,4700.0,1036.3999999999999,7.5,8.3,,
SANGLI,2005,Rabi,Gram,29000.0,20000.0,72.39999999999999,7.5,8.3,,
SANGLI,2005,Rabi,Rapeseed &Mustard,400.0,100.0,72.39999999999999,7.5,8.3,,
SANGLI,2005,Rabi,Safflower,2200.0,400.0,72.39999999999999,7.5,8.3,,
SANGLI,2005,Rabi,Sunflower,5100.0,2500.0,72.39999999999999,7.5,8.3,6.0,7.5
SANGLI,2005,Rabi,Wheat,26000.0,41700.0,72.39999999999999,7.5,8.3,5.5,6.5
SANGLI,2005,Summer,Groundnut,800.0,1600.0,28.799999999999997,7.5,8.3,5.5,7.0
SANGLI,2005,Summer,Sunflower,200.0,200.0,28.799999999999997,7.5,8.3,6.0,7.5
SANGLI,2006,Kharif,Arhar/Tur,13700.0,7000.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Bajra,92700.0,35000.0,828.1999999999999,7.5,8.3,6.0,7.0
SANGLI,2006,Kharif,Castor seed,200.0,100.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Cotton,1600.0,1900.0,828.1999999999999,7.5,8.3,5.8,8.0
SANGLI,2006,Kharif,Groundnut,36400.0,20100.0,828.1999999999999,7.5,8.3,5.5,7.0
SANGLI,2006,Kharif,Jowar,113900.0,86300.0,828.1999999999999,7.5,8.3,6.0,7.5
SANGLI,2006,Kharif,Maize,16100.0,9500.0,828.1999999999999,7.5,8.3,5.8,6.8
SANGLI,2006,Kharif,Moong(Green Gram),7200.0,4700.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Niger seed,800.0,200.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Ragi,100.0,100.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Rice,18100.0,28900.0,828.1999999999999,7.5,8.3,5.5,7.0
SANGLI,2006,Kharif,Sesamum,500.0,100.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Soyabean,60800.0,89900.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Kharif,Sunflower,3900.0,2000.0,828.1999999999999,7.5,8.3,6.0,7.5
SANGLI,2006,Kharif,Urad,8600.0,6700.0,828.1999999999999,7.5,8.3,,
SANGLI,2006,Rabi,Gram,29600.0,19100.0,76.2,7.5,8.3,,
SANGLI,2006,Rabi,Jowar,139600.0,82000.0,76.2,7.5,8.3,6.0,7.5
SANGLI,2006,Rabi,Maize,9100.0,21000.0,76.2,7.5,8.3,5.8,6.8
SANGLI,2006,Rabi,Rapeseed &Mustard,400.0,200.0,76.2,7.5,8.3,,
SANGLI,2006,Rabi,Safflower,2300.0,1100.0,76.2,7.5,8.3,,
SANGLI,2006,Rabi,Sunflower,5300.0,2600.0,76.2,7.5,8.3,6.0,7.5
SANGLI,2006,Rabi,Wheat,29600.0,47700.0,76.2,7.5,8.3,5.5,6.5
SANGLI,2006,Summer,Groundnut,500.0,1000.0,30.7,7.5,8.3,5.5,7.0
SANGLI,2006,Summer,Maize,800.0,1200.0,30.7,7.5,8.3,5.8,6.8
SANGLI,2006,Summer,Sunflower,200.0,100.0,30.7,7.5,8.3,6.0,7.5
SANGLI,2007,Kharif,Arhar/Tur,145.0,68.0,745.1,7.5,8.3,,
SANGLI,2007,Kharif,Bajra,867.0,344.0,745.1,7.5,8.3,6.0,7.0
SANGLI,2007,Kharif,Cotton,19.0,63.0,745.1,7.5,8.3,5.8,8.0
SANGLI,2007,Kharif,Groundnut,381.0,375.0,745.1,7.5,8.3,5.5,7.0
SANGLI,2007,Kharif,Jowar,1040.0,864.0,745.1,7.5,8.3,6.0,7.5
SANGLI,2007,Kharif,Maize,224.0,514.0,745.1,7.5,8.3,5.8,6.8
SANGLI,2007,Kharif,Moong(Green Gram),86.0,47.0,745.1,7.5,8.3,,
SANGLI,2007,Kharif,Ragi,1.0,1.0,745.1,7.5,8.3,,
SANGLI,2007,Kharif,Rice,187.0,436.0,745.1,7.5,8.3,5.5,7.0
SANGLI,2007,Kharif,Sesamum,4.0,1.0,745.1,7.5,8.3,,
SANGLI,2007,Kharif,Soyabean,595.0,1279.0,745.1,7.5,8.3,,
SANGLI,2007,Kharif,Sunflower,36.0,26.0,745.1,7.5,8.3,6.0,7.5
SANGLI,2007,Kharif,Urad,116.0,103.0,745.1,7.5,8.3,,
SANGLI,2007,Rabi,Gram,299.0,276.0,81.1,7.5,8.3,,
SANGLI,2007,Rabi,Jowar,1386.0,902.0,81.1,7.5,8.3,6.0,7.5
SANGLI,2007,Rabi,Maize,106.0,287.0,81.1,7.5,8.3,5.8,6.8
SANGLI,2007,Rabi,Rapeseed &Mustard,5.0,2.0,81.1,7.5,8.3,,
SANGLI,2007,Rabi,Safflower,21.0,5.0,81.1,7.5,8.3,,
SANGLI,2007,Rabi,Sunflower,59.0,42.0,81.1,7.5,8.3,6.0,7.5
SANGLI,2007,Rabi,Wheat,298.0,584.0,81.1,7.5,8.3,5.5,6.5
SANGLI,2007,Summer,Groundnut,6.0,12.0,17.9,7.5,8.3,5.5,7.0
SANGLI,2007,Summer,Maize,12.0,19.0,17.9,7.5,8.3,5.8,6.8
SANGLI,2007,Summer,Sunflower,1.0,1.0,17.9,7.5,8.3,6.0,7.5
SANGLI,2007,Whole Year,Sugarcane,647.0,65500.0,775.2,7.5,8.3,5.0,8.5
SANGLI,2008,Kharif,Arhar/Tur,3900.0,1700.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Bajra,12500.0,900.0,604.4,7.5,8.3,6.0,7.0
SANGLI,2008,Kharif,Cotton,1500.0,1600.0,604.4,7.5,8.3,5.8,8.0
SANGLI,2008,Kharif,Groundnut,20600.0,14100.0,604.4,7.5,8.3,5.5,7.0
SANGLI,2008,Kharif,Jowar,40400.0,26200.0,604.4,7.5,8.3,6.0,7.5
SANGLI,2008,Kharif,Maize,13400.0,27800.0,604.4,7.5,8.3,5.8,6.8
SANGLI,2008,Kharif,Moong(Green Gram),2500.0,400.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Niger seed,100.0,100.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Ragi,100.0,100.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Rice,18700.0,38700.0,604.4,7.5,8.3,5.5,7.0
SANGLI,2008,Kharif,Sesamum,100.0,100.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Soyabean,55700.0,119900.0,604.4,7.5,8.3,,
SANGLI,2008,Kharif,Sugarcane,55400.0,5037100.0,604.4,7.5,8.3,5.0,8.5
SANGLI,2008,Kharif,Sunflower,1300.0,700.0,604.4,7.5,8.3,6.0,7.5
SANGLI,2008,Kharif,Urad,3100.0,800.0,604.4,7.5,8.3,,
SANGLI,2008,Rabi,Gram,28100.0,18100.0,116.3,7.5,8.3,,
SANGLI,2008,Rabi,Jowar,172800.0,100800.0,116.3,7.5,8.3,6.0,7.5
SANGLI,2008,Rabi,Maize,133.0,344.0,116.3,7.5,8.3,5.8,6.8
SANGLI,2008,Rabi,Rapeseed &Mustard,500.0,100.0,116.3,7.5,8.3,,
SANGLI,2008,Rabi,Safflower,3300.0,1600.0,116.3,7.5,8.3,,
SANGLI,2008,Rabi,Sunflower,6300.0,3900.0,116.3,7.5,8.3,6.0,7.5
SANGLI,2008,Rabi,Wheat,24600.0,45300.0,116.3,7.5,8.3,5.5,6.5
SANGLI,2008,Whole Year,Sugarcane,55400.0,5037100.0,726.0,7.5,8.3,5.0,8.5
SANGLI,2009,Kharif,Arhar/Tur,8300.0,8400.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Bajra,54100.0,18200.0,655.1999999999999,7.5,8.3,6.0,7.0
SANGLI,2009,Kharif,Cotton,2500.0,1800.0,655.1999999999999,7.5,8.3,5.8,8.0
SANGLI,2009,Kharif,Groundnut,25500.0,27100.0,655.1999999999999,7.5,8.3,5.5,7.0
SANGLI,2009,Kharif,Jowar,90700.0,77200.0,655.1999999999999,7.5,8.3,6.0,7.5
SANGLI,2009,Kharif,Maize,14100.0,34300.0,655.1999999999999,7.5,8.3,5.8,6.8
SANGLI,2009,Kharif,Moong(Green Gram),4700.0,2700.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Niger seed,100.0,22.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Ragi,100.0,100.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Rice,18700.0,35100.0,655.1999999999999,7.5,8.3,5.5,7.0
SANGLI,2009,Kharif,Sesamum,100.0,30.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Soyabean,56000.0,84900.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Kharif,Sugarcane,63200.0,5419700.0,655.1999999999999,7.5,8.3,5.0,8.5
SANGLI,2009,Kharif,Sunflower,1600.0,700.0,655.1999999999999,7.5,8.3,6.0,7.5
SANGLI,2009,Kharif,Urad,5300.0,1600.0,655.1999999999999,7.5,8.3,,
SANGLI,2009,Rabi,Gram,34000.0,28200.0,222.50000000000003,7.5,8.3,,
SANGLI,2009,Rabi,Jowar,186100.0,111700.0,222.50000000000003,7.5,8.3,6.0,7.5
SANGLI,2009,Rabi,Maize,14300.0,36400.0,222.50000000000003,7.5,8.3,5.8,6.8
SANGLI,2009,Rabi,Rapeseed &Mustard,700.0,200.0,222.50000000000003,7.5,8.3,,
SANGLI,2009,Rabi,Safflower,7000.0,3300.0,222.50000000000003,7.5,8.3,,
SANGLI,2009,Rabi,Sesamum,100.0,23.0,222.50000000000003,7.5,8.3,,
SANGLI,2009,Rabi,Sunflower,8600.0,4400.0,222.50000000000003,7.5,8.3,6.0,7.5
SANGLI,2009,Rabi,Wheat,34300.0,57500.0,222.50000000000003,7.5,8.3,5.5,6.5
SANGLI,2010,Kharif,Arhar/Tur,11300.0,3900.0,742.8,7.5,8.3,,
SANGLI,2010,Kharif,Bajra,74900.0,62500.0,742.8,7.5,8.3,6.0,7.0
SANGLI,2010,Kharif,Cotton,3500.0,4100.0,742.8,7.5,8.3,5.8,8.0
SANGLI,2010,Kharif,Groundnut,28100.0,36000.0,742.8,7.5,8.3,5.5,7.0
SANGLI,2010,Kharif,Jowar,87200.0,108700.0,742.8,7.5,8.3,6.0,7.5
SANGLI,2010,Kharif,Maize,26200.0,81600.0,742.8,7.5,8.3,5.8,6.8
SANGLI,2010,Kharif,Moong(Green Gram),10300.0,6600.0,742.8,7.5,8.3,,
SANGLI,2010,Kharif,Niger seed,200.0,100.0,742.8,7.5,8.3,,
SANGLI,2010,Kharif,Ragi,100.0,200.0,742.8,7.5,8.3,,
SANGLI,2010,Kharif,Rice,20200.0,53900.0,742.8,7.5,8.3,5.5,7.0
SANGLI,2010,Kharif,Soyabean,57300.0,119600.0,742.8,7.5,8.3,,
SANGLI,2010,Kharif,Sugarcane,76300.0,7851300.0,742.8,7.5,8.3,5.0,8.5
SANGLI,2010,Kharif,Sunflower,1500.0,600.0,742.8,7.5,8.3,6.0,7.5
SANGLI,2010,Kharif,Urad,12700.0,9100.0,742.8,7.5,8.3,,
SANGLI,2010,Rabi,Gram,37200.0,34400.0,138.3,7.5,8.3,,
SANGLI,2010,Rabi,Jowar,180600.0,103000.0,138.3,7.5,8.3,6.0,7.5
SANGLI,2010,Rabi,Maize,15500.0,48900.0,138.3,7.5,8.3,5.8,6.8
SANGLI,2010,Rabi,Rapeseed &Mustard,400.0,200.0,138.3,7.5,8.3,,
SANGLI,2010,Rabi,Safflower,7200.0,3200.0,138.3,7.5,8.3,,
SANGLI,2010,Rabi,Sesamum,200.0,100.0,138.3,7.5,8.3,,
SANGLI,2010,Rabi,Sunflower,5900.0,3400.0,138.3,7.5,8.3,6.0,7.5
SANGLI,2010,Rabi,Wheat,39300.0,72900.0,138.3,7.5,8.3,5.5,6.5
SATARA,2004,Kharif,Arhar/Tur,6000.0,2600.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Bajra,92900.0,79000.0,937.7,7.5,8.3,6.0,7.0
SATARA,2004,Kharif,Groundnut,60900.0,84900.0,937.7,7.5,8.3,5.5,7.0
SATARA,2004,Kharif,Jowar,63900.0,110300.0,937.7,7.5,8.3,6.0,7.5
SATARA,2004,Kharif,Maize,9900.0,13400.0,937.7,7.5,8.3,5.8,6.8
SATARA,2004,Kharif,Moong(Green Gram),5300.0,3500.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Niger seed,2200.0,700.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Other Cereals & Millets,2300.0,700.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Other Kharif pulses,36300.0,17800.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Ragi,9100.0,7500.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Rice,44100.0,72900.0,937.7,7.5,8.3,5.5,7.0
SATARA,2004,Kharif,Sesamum,400.0,100.0,937.7,7.5,8.3,,
SATARA,2004,Kharif,Sunflower,2700.0,1400.0,937.7,7.5,8.3,6.0,7.5
SATARA,2004,Kharif,Urad,5100.0,3200.0,937.7,7.5,8.3,,
SATARA,2004,Rabi,Gram,24200.0,20200.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Jowar,151000.0,130100.0,30.900000000000002,7.5,8.3,6.0,7.5
SATARA,2004,Rabi,Linseed,100.0,0.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Maize,4900.0,13900.0,30.900000000000002,7.5,8.3,5.8,6.8
SATARA,2004,Rabi,Other  Rabi pulses,600.0,400.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Other Cereals & Millets,400.0,100.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Rapeseed &Mustard,600.0,100.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Safflower,2100.0,1300.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Sesamum,100.0,0.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Soyabean,26400.0,48500.0,30.900000000000002,7.5,8.3,,
SATARA,2004,Rabi,Sunflower,1400.0,800.0,30.900000000000002,7.5,8.3,6.0,7.5
SATARA,2004,Rabi,Wheat,38100.0,68300.0,30.900000000000002,7.5,8.3,5.5,6.5
SATARA,2004,Summer,Groundnut,4000.0,9700.0,9.6,7.5,8.3,5.5,7.0
SATARA,2004,Summer,Maize,1300.0,2200.0,9.6,7.5,8.3,5.8,6.8
SATARA,2004,Summer,Sunflower,100.0,100.0,9.6,7.5,8.3,6.0,7.5
SATARA,2004,Whole Year,Cotton,600.0,600.0,953.1,7.5,8.3,5.8,8.0
SATARA,2004,Whole Year,Sugarcane,23200.0,1875300.0,953.1,7.5,8.3,5.0,8.5
SATARA,2005,Kharif,Arhar/Tur,4600.0,1600.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Bajra,72500.0,23500.0,1524.1000000000001,7.5,8.3,6.0,7.0
SATARA,2005,Kharif,Cotton,4700.0,4300.0,1524.1000000000001,7.5,8.3,5.8,8.0
SATARA,2005,Kharif,Groundnut,59000.0,47000.0,1524.1000000000001,7.5,8.3,5.5,7.0
SATARA,2005,Kharif,Moong(Green Gram),4900.0,2500.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Niger seed,1700.0,500.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Ragi,8400.0,4600.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Rice,43600.0,73400.0,1524.1000000000001,7.5,8.3,5.5,7.0
SATARA,2005,Kharif,Sesamum,300.0,100.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Soyabean,31300.0,38700.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Kharif,Sugarcane,38900.0,3453800.0,1524.1000000000001,7.5,8.3,5.0,8.5
SATARA,2005,Kharif,Sunflower,1700.0,1000.0,1524.1000000000001,7.5,8.3,6.0,7.5
SATARA,2005,Kharif,Urad,5200.0,2000.0,1524.1000000000001,7.5,8.3,,
SATARA,2005,Rabi,Gram,26600.0,18300.0,84.2,7.5,8.3,,
SATARA,2005,Rabi,Linseed,200.0,100.0,84.2,7.5,8.3,,
SATARA,2005,Rabi,Rapeseed &Mustard,500.0,100.0,84.2,7.5,8.3,,
SATARA,2005,Rabi,Safflower,2400.0,400.0,84.2,7.5,8.3,,
SATARA,2005,Rabi,Sunflower,1500.0,700.0,84.2,7.5,8.3,6.0,7.5
SATARA,2005,Rabi,Wheat,39200.0,73500.0,84.2,7.5,8.3,5.5,6.5
SATARA,2005,Summer,Groundnut,4000.0,9700.0,5.6,7.5,8.3,5.5,7.0
SATARA,2005,Summer,Sunflower,100.0,100.0,5.6,7.5,8.3,6.0,7.5
SATARA,2006,Kharif,Arhar/Tur,5900.0,3000.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Bajra,84500.0,24600.0,1313.8999999999999,7.5,8.3,6.0,7.0
SATARA,2006,Kharif,Cotton,4000.0,4400.0,1313.8999999999999,7.5,8.3,5.8,8.0
SATARA,2006,Kharif,Groundnut,58300.0,42600.0,1313.8999999999999,7.5,8.3,5.5,7.0
SATARA,2006,Kharif,Jowar,59300.0,37600.0,1313.8999999999999,7.5,8.3,6.0,7.5
SATARA,2006,Kharif,Maize,8000.0,5100.0,1313.8999999999999,7.5,8.3,5.8,6.8
SATARA,2006,Kharif,Moong(Green Gram),5800.0,1600.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Niger seed,1900.0,500.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Ragi,8800.0,6300.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Rice,45000.0,93300.0,1313.8999999999999,7.5,8.3,5.5,7.0
SATARA,2006,Kharif,Sesamum,400.0,100.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Soyabean,28700.0,31100.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Kharif,Sunflower,1600.0,800.0,1313.8999999999999,7.5,8.3,6.0,7.5
SATARA,2006,Kharif,Urad,4900.0,1700.0,1313.8999999999999,7.5,8.3,,
SATARA,2006,Rabi,Gram,31000.0,19300.0,61.199999999999996,7.5,8.3,,
SATARA,2006,Rabi,Jowar,144100.0,115800.0,61.199999999999996,7.5,8.3,6.0,7.5
SATARA,2006,Rabi,Linseed,100.0,100.0,61.199999999999996,7.5,8.3,,
SATARA,2006,Rabi,Maize,6900.0,19100.0,61.199999999999996,7.5,8.3,5.8,6.8
SATARA,2006,Rabi,Rapeseed &Mustard,600.0,100.0,61.199999999999996,7.5,8.3,,
SATARA,2006,Rabi,Safflower,2200.0,1100.0,61.199999999999996,7.5,8.3,,
SATARA,2006,Rabi,Sesamum,100.0,100.0,61.199999999999996,7.5,8.3,,
SATARA,2006,Rabi,Sunflower,1200.0,600.0,61.199999999999996,7.5,8.3,6.0,7.5
SATARA,2006,Rabi,Wheat,43100.0,78100.0,61.199999999999996,7.5,8.3,5.5,6.5
SATARA,2006,Summer,Groundnut,3900.0,9400.0,35.3,7.5,8.3,5.5,7.0
SATARA,2006,Summer,Maize,600.0,1000.0,35.3,7.5,8.3,5.8,6.8
SATARA,2007,Kharif,Arhar/Tur,52.0,24.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Kharif,Bajra,841.0,485.0,1128.3999999999999,7.5,8.3,6.0,7.0
SATARA,2007,Kharif,Cotton,32.0,108.0,1128.3999999999999,7.5,8.3,5.8,8.0
SATARA,2007,Kharif,Groundnut,503.0,692.0,1128.3999999999999,7.5,8.3,5.5,7.0
SATARA,2007,Kharif,Jowar,503.0,844.0,1128.3999999999999,7.5,8.3,6.0,7.5
SATARA,2007,Kharif,Maize,93.0,110.0,1128.3999999999999,7.5,8.3,5.8,6.8
SATARA,2007,Kharif,Moong(Green Gram),68.0,46.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Kharif,Ragi,77.0,50.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Kharif,Rice,496.0,1024.0,1128.3999999999999,7.5,8.3,5.5,7.0
SATARA,2007,Kharif,Sesamum,2.0,1.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Kharif,Soyabean,272.0,480.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Kharif,Sunflower,14.0,10.0,1128.3999999999999,7.5,8.3,6.0,7.5
SATARA,2007,Kharif,Urad,51.0,36.0,1128.3999999999999,7.5,8.3,,
SATARA,2007,Rabi,Gram,302.0,202.0,37.3,7.5,8.3,,
SATARA,2007,Rabi,Jowar,975.0,1001.0,37.3,7.5,8.3,6.0,7.5
SATARA,2007,Rabi,Linseed,1.0,1.0,37.3,7.5,8.3,,
SATARA,2007,Rabi,Maize,59.0,155.0,37.3,7.5,8.3,5.8,6.8
SATARA,2007,Rabi,Rapeseed &Mustard,2.0,0.2,37.3,7.5,8.3,,
SATARA,2007,Rabi,Safflower,15.0,4.0,37.3,7.5,8.3,,
SATARA,2007,Rabi,Sesamum,1.0,1.0,37.3,7.5,8.3,,
SATARA,2007,Rabi,Sunflower,5.0,4.0,37.3,7.5,8.3,6.0,7.5
SATARA,2007,Rabi,Wheat,433.0,940.0,37.3,7.5,8.3,5.5,6.5
SATARA,2007,Summer,Groundnut,29.0,72.0,9.5,7.5,8.3,5.5,7.0
SATARA,2007,Summer,Maize,8.0,13.0,9.5,7.5,8.3,5.8,6.8
SATARA,2007,Whole Year,Sugarcane,608.0,51356.0,1142.5,7.5,8.3,5.0,8.5
SATARA,2008,Kharif,Arhar/Tur,2700.0,1200.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Bajra,6400.0,3300.0,803.2,7.5,8.3,6.0,7.0
SATARA,2008,Kharif,Cotton,1400.0,1500.0,803.2,7.5,8.3,5.8,8.0
SATARA,2008,Kharif,Groundnut,46300.0,67400.0,803.2,7.5,8.3,5.5,7.0
SATARA,2008,Kharif,Jowar,45500.0,83200.0,803.2,7.5,8.3,6.0,7.5
SATARA,2008,Kharif,Maize,6600.0,10900.0,803.2,7.5,8.3,5.8,6.8
SATARA,2008,Kharif,Moong(Green Gram),3400.0,3200.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Niger seed,1100.0,300.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Ragi,7400.0,3300.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Rice,49700.0,109300.0,803.2,7.5,8.3,5.5,7.0
SATARA,2008,Kharif,Sesamum,100.0,100.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Soyabean,29200.0,62900.0,803.2,7.5,8.3,,
SATARA,2008,Kharif,Sugarcane,50400.0,4230000.0,803.2,7.5,8.3,5.0,8.5
SATARA,2008,Kharif,Sunflower,700.0,400.0,803.2,7.5,8.3,6.0,7.5
SATARA,2008,Kharif,Urad,3200.0,2200.0,803.2,7.5,8.3,,
SATARA,2008,Rabi,Gram,28000.0,20400.0,72.9,7.5,8.3,,
SATARA,2008,Rabi,Jowar,164800.0,131000.0,72.9,7.5,8.3,6.0,7.5
SATARA,2008,Rabi,Maize,60.0,151.0,72.9,7.5,8.3,5.8,6.8
SATARA,2008,Rabi,Rapeseed &Mustard,200.0,100.0,72.9,7.5,8.3,,
